Id,Block,City,Year,Latitude,Longitude,Location
27765,W GRAND AVE,CHICAGO IL,2001,41.9185278,-87.7645253,"(-87.7645253 ,41.9185278)"
3255,N DRAKE,CHICAGO IL,2000,41.9133032,-87.7153278,"(-87.7153278 ,41.9133032)"
27766,S MAY ST,CHICAGO IL,2001,41.7561299,-87.6529319,"(-87.6529319 ,41.7561299)"
3490,N MAPLEWOOD,CHICAGO IL,2000,41.9100149,-87.6910453,"(-87.6910453 ,41.9100149)"
27767,W GRAND AVE,CHICAGO IL,2000,41.9185278,-87.7645253,"(-87.7645253 ,41.9185278)"
3611,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
27768,W HARRISON ST,CHICAGO IL 60612,2002,41.873988,-87.705456,"(-87.705456 ,41.873988)"
27769,W HARRISON ST,CHICAGO IL,2002,41.873988,-87.705456,"(-87.705456 ,41.873988)"
3612,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
27770,W RANDOLPH ST,CHICAGO IL 60661,2002,41.8847678,-87.6448609,"(-87.6448609 ,41.8847678)"
27771,S WENTWORTH AVE,CHICAGO IL 60609,2000,41.8001641,-87.6310985,"(-87.6310985 ,41.8001641)"
3909,,DARIEN IL,2000,41.7613409,-87.9456619,"(-87.9456619 ,41.7613409)"
27772,W HARRISON ST,CHICAGO IL,2000,41.873988,-87.705456,"(-87.705456 ,41.873988)"
4563,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
27773,S WENTWORTH AVE,CHICAGO IL,2002,41.8001641,-87.6310985,"(-87.6310985 ,41.8001641)"
27774,W BELMONT AVE,CHICAGO IL,2000,41.9394499,-87.6888597,"(-87.6888597 ,41.9394499)"
27775,E 111TH ST,CHICAGO IL,2002,41.6936152,-87.6013365,"(-87.6013365 ,41.6936152)"
5147,S STATE,CHICAGO IL,2000,41.847797,-87.6272425,"(-87.6272425 ,41.847797)"
5203,W GRACE,CHICAGO IL,2000,41.9499446,-87.7492491,"(-87.7492491 ,41.9499446)"
27776,W BELMONT AVE,CHICAGO IL,2000,41.9394499,-87.6888597,"(-87.6888597 ,41.9394499)"
5204,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
5205,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
27778,W BELMONT AVE,CHICAGO IL,2000,41.9394499,-87.6888597,"(-87.6888597 ,41.9394499)"
5443,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
5803,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
5804,W CORTEZ,CHICAGO IL,2000,41.9004962,-87.6914768,"(-87.6914768 ,41.9004962)"
27779,W 116TH ST,BERWYN IL 60402,2000,41.6826623,-87.6856076,"(-87.6856076 ,41.6826623)"
7988,W 68TH ST,CHICAGO IL,2000,41.7700043,-87.691941,"(-87.691941 ,41.7700043)"
27783,W BELMONT AVE,CHICAGO IL,2001,41.9394499,-87.6888597,"(-87.6888597 ,41.9394499)"
110137,West 51ST ST,CHICAGO ILLINOIS 60609,2002,41.8014187,-87.6574644,"(-87.6574644 ,41.8014187)"
348,S DAMEN,CHICAGO IL,2000,41.8507977,-87.6761228,"(-87.6761228 ,41.8507977)"
110195,North SPRINGFIELD AVE,CHICAGO ILLINOIS 60624,2000,41.8932064,-87.7238798,"(-87.7238798 ,41.8932064)"
400,S LAVERGNE,CHICAGO IL,2000,41.8790031,-87.7493606,"(-87.7493606 ,41.8790031)"
1080,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
110838,South KEDZIE,CHICAGO ILLINOIS ,2001,41.7046908,-87.7016329,"(-87.7016329 ,41.7046908)"
110839,West BELMONT AV,CHICAGO ILLINOIS ,2000,41.939785,-87.682815,"(-87.682815 ,41.939785)"
19,S GREEN,CHICAGO IL,2000,41.765694,-87.6456557,"(-87.6456557 ,41.765694)"
21,W 64TH ST,CHICAGO IL,2000,41.7775232,-87.6880635,"(-87.6880635 ,41.7775232)"
22,N MILWAUKEE,CHICAGO IL,2000,41.9348533,-87.7173137,"(-87.7173137 ,41.9348533)"
23,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
24,W JACKSON,CHICAGO IL,2000,41.8778667,-87.690603,"(-87.690603 ,41.8778667)"
25,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
26,S CLINTON ST,CHICAGO IL,2000,41.8662339,-87.6406872,"(-87.6406872 ,41.8662339)"
28,N RICHMOND,CHICAGO IL,2000,41.9607683,-87.7024035,"(-87.7024035 ,41.9607683)"
29,E 71 ST,CHICAGO IL,2000,41.7664054,-87.5742912,"(-87.5742912 ,41.7664054)"
31,E 50TH ST,CHICAGO IL,2000,41.8042795,-87.6076449,"(-87.6076449 ,41.8042795)"
33,S STATE,CHICAGO IL,2000,41.8798435,-87.6281871,"(-87.6281871 ,41.8798435)"
34,W ADAMS,CHICAGO IL,2000,41.878146,-87.732466,"(-87.732466 ,41.878146)"
35,N STATE ST,CHICAGO IL,2000,41.8940455,-87.6281328,"(-87.6281328 ,41.8940455)"
36,W DIVERSEY,CHICAGO IL,2000,41.9311831,-87.787658,"(-87.787658 ,41.9311831)"
38,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
39,N PULASKI,CHICAGO IL,2000,41.9315263,-87.7272864,"(-87.7272864 ,41.9315263)"
40,S HALSTED,CHICAGO IL,2000,41.7474776,-87.6439375,"(-87.6439375 ,41.7474776)"
41,S FEDERAL ST,CHICAGO IL,2000,41.8282052,-87.6288378,"(-87.6288378 ,41.8282052)"
43,W GRAND,CHICAGO IL,2000,41.9185278,-87.7645253,"(-87.7645253 ,41.9185278)"
45,E 11TH STREET,CHICAGO IL,2000,41.5855391,-88.0474979,"(-88.0474979 ,41.5855391)"
46,W EVERGREEN,CHICAGO IL,2000,41.9048496,-87.6526034,"(-87.6526034 ,41.9048496)"
47,W O'HARE AIRPORT,CHICAGO IL,2000,41.9741625,-87.9073214,"(-87.9073214 ,41.9741625)"
49,N HARDING,CHICAGO IL,2000,41.9057316,-87.7251719,"(-87.7251719 ,41.9057316)"
51,S KEDZIE,CHICAGO IL,2000,41.8141197,-87.7042052,"(-87.7042052 ,41.8141197)"
52,S FEDERAL,CHICAGO IL 60609,2000,41.7987035,-87.6282101,"(-87.6282101 ,41.7987035)"
53,W MADISON,CHICAGO IL,2000,41.8806579,-87.7623289,"(-87.7623289 ,41.8806579)"
54,S DAN RYAN XR IB,CHICAGO IL,2000,41.7980632,-87.631667,"(-87.631667 ,41.7980632)"
55,S COTTAGE GROVE,CHICAGO IL,2000,41.7663719,-87.605876,"(-87.605876 ,41.7663719)"
56,S BAKER,CHICAGO IL,2000,41.7424908,-87.5492429,"(-87.5492429 ,41.7424908)"
60,W BELMONT,CHICAGO IL,2000,41.9394499,-87.6888597,"(-87.6888597 ,41.9394499)"
61,W FOSTER,CHICAGO IL,2000,41.9753315,-87.7647442,"(-87.7647442 ,41.9753315)"
62,S KNOX,CHICAGO IL 60632,2000,41.8043929,-87.7397171,"(-87.7397171 ,41.8043929)"
66,W WRIGHTWOOD AV,CHICAGO IL,2000,41.9284375,-87.7190511,"(-87.7190511 ,41.9284375)"
67,S CHRISTIANA,CHICAGO IL,2000,41.8482278,-87.7089919,"(-87.7089919 ,41.8482278)"
69,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
70,S LAFLIN,CHICAGO IL,2000,41.8052471,-87.6627132,"(-87.6627132 ,41.8052471)"
71,S WENTWORTH,CHICAGO IL,2000,41.8001641,-87.6310985,"(-87.6310985 ,41.8001641)"
73,S AVE O,CHICAGO IL,2000,41.7012643,-87.5403774,"(-87.5403774 ,41.7012643)"
74,N DEARBORN,CHICAGO IL,2000,41.9054203,-87.6304602,"(-87.6304602 ,41.9054203)"
75,S STONY ISLAND AV,CHICAGO IL,2000,41.760993,-87.584819,"(-87.584819 ,41.760993)"
76,S CICERO,CHICAGO IL,2000,41.7880058,-87.7415033,"(-87.7415033 ,41.7880058)"
77,W AUGUSTA,CHICAGO IL,2000,41.899055,-87.7228517,"(-87.7228517 ,41.899055)"
78,W MORSE AV,CHICAGO IL,2000,42.008146,-87.671999,"(-87.671999 ,42.008146)"
79,N MILWAUKEE,CHICAGO IL,2000,41.9203407,-87.693127,"(-87.693127 ,41.9203407)"
80,E 29TH ST,CHICAGO IL,2000,41.8423321,-87.6181679,"(-87.6181679 ,41.8423321)"
81,S ROCKWELL,CHICAGO IL,2000,41.7631047,-87.6883708,"(-87.6883708 ,41.7631047)"
82,N MILWAUKEE,CHICAGO IL,2000,41.9399671,-87.7257732,"(-87.7257732 ,41.9399671)"
83,S RACINE,CHICAGO IL,2000,41.8792037,-87.6573953,"(-87.6573953 ,41.8792037)"
84,N MANGO,CHICAGO IL,2000,41.9344808,-87.7703288,"(-87.7703288 ,41.9344808)"
85,N LAKE SHORE DR,CHICAGO IL,2000,41.9691124,-87.6481174,"(-87.6481174 ,41.9691124)"
86,S WESTERN,CHICAGO IL,2000,41.8493264,-87.6855346,"(-87.6855346 ,41.8493264)"
87,S KING DR,CHICAGO IL,2000,41.8393162,-87.617506,"(-87.617506 ,41.8393162)"
88,S KING DR,CHICAGO IL,2000,41.840816,-87.6178935,"(-87.6178935 ,41.840816)"
90,S WENTWORTH,CHICAGO IL,2000,41.8001641,-87.6310985,"(-87.6310985 ,41.8001641)"
91,S CONSTANCE,CHICAGO IL,2000,41.7719107,-87.5805275,"(-87.5805275 ,41.7719107)"
92,W GRAND AVE,CHICAGO IL,2000,41.9185278,-87.7645253,"(-87.7645253 ,41.9185278)"
94,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
96,S HALSTED,CHICAGO IL,2000,41.7510737,-87.6440397,"(-87.6440397 ,41.7510737)"
97,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
98,E 111TH ST,CHICAGO IL,2000,41.6936152,-87.6013365,"(-87.6013365 ,41.6936152)"
99,S SAWYER,CHICAGO IL,2000,41.8412998,-87.7065437,"(-87.7065437 ,41.8412998)"
100,S CALIFORNIA,CHICAGO IL,2000,41.8431741,-87.6957829,"(-87.6957829 ,41.8431741)"
101,W 5TH AVE,CHICAGO IL,2000,41.879379,-87.7030636,"(-87.7030636 ,41.879379)"
102,W GRAND AV,CHICAGO IL,2000,41.9185278,-87.7645253,"(-87.7645253 ,41.9185278)"
104,S SPRINGFIELD,CHICAGO IL,2000,41.7884193,-87.7210152,"(-87.7210152 ,41.7884193)"
105,S STATE,CHICAGO IL,2000,41.8579115,-87.6275964,"(-87.6275964 ,41.8579115)"
106,W 63RD STREET,CHICAGO IL,2000,41.7791441,-87.7075821,"(-87.7075821 ,41.7791441)"
107,W MONTEREY,CHICAGO IL,2000,41.6911151,-87.6678999,"(-87.6678999 ,41.6911151)"
108,E 76TH ST,CHICAGO IL,2000,41.756846,-87.6062069,"(-87.6062069 ,41.756846)"
109,N CLYBOURN,CHICAGO IL,2000,41.9345831,-87.6814873,"(-87.6814873 ,41.9345831)"
110,S LOOMIS,CHGO IL,2000,41.7471188,-87.6587488,"(-87.6587488 ,41.7471188)"
111,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
112,S STATE,CHICAGO IL,2000,41.8683196,-87.6276846,"(-87.6276846 ,41.8683196)"
113,W MONROE,CHICAGO IL,2000,41.8802493,-87.6875361,"(-87.6875361 ,41.8802493)"
114,S WASHTENAW,CHICAGO IL,2000,41.7721713,-87.691074,"(-87.691074 ,41.7721713)"
115,N ROCKWELL,CHICAGO IL,2000,41.9117519,-87.6924139,"(-87.6924139 ,41.9117519)"
116,N TALMAN,CHICAGO IL,2000,41.9262942,-87.6940842,"(-87.6940842 ,41.9262942)"
120,S KING DR,CHICAGO IL,2000,41.705807,-87.614029,"(-87.614029 ,41.705807)"
121,S WALCOTT,CHICAGO IL,2000,41.8289667,-87.6732733,"(-87.6732733 ,41.8289667)"
122,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
124,S FAIRFIELD,CHICAGO IL,2000,41.7594458,-87.6919467,"(-87.6919467 ,41.7594458)"
125,S HALSTED,CHICAGO IL,2000,41.7510737,-87.6440397,"(-87.6440397 ,41.7510737)"
126,N ORCHARD,CHICAGO IL,2000,41.9186764,-87.6461229,"(-87.6461229 ,41.9186764)"
127,E 71ST ST,CHICAGO IL,2000,41.766468,-87.5677073,"(-87.5677073 ,41.766468)"
128,N WOOD ST,CHICAGO IL,2000,41.8992391,-87.672266,"(-87.672266 ,41.8992391)"
129,N CENTRAL PK,CHICAGO IL,2000,41.936706,-87.7175406,"(-87.7175406 ,41.936706)"
131,S HARPER,CHICAGO IL,2000,41.7335928,-87.5871375,"(-87.5871375 ,41.7335928)"
132,S HONORE,CHICAGO IL,2000,41.7760692,-87.6704612,"(-87.6704612 ,41.7760692)"
134,N BELMONT,CHICAGO IL,2000,41.9394499,-87.6888597,"(-87.6888597 ,41.9394499)"
135,S KING DR,CHICAGO IL,2000,41.829726,-87.617758,"(-87.617758 ,41.829726)"
136,S CALIFORNIA AV,CHICAGO IL,2000,41.8431741,-87.6957829,"(-87.6957829 ,41.8431741)"
137,E 111TH ST,CHICAGO IL,2000,41.6936152,-87.6013365,"(-87.6013365 ,41.6936152)"
138,S EXCHANGE,CHICAGO IL,2000,41.7503851,-87.5531186,"(-87.5531186 ,41.7503851)"
139,S CONSTANCE,CHICAGO IL,2000,41.7391887,-87.5796498,"(-87.5796498 ,41.7391887)"
140,S EMERALD,CHICAGO IL,2000,41.8256119,-87.6451117,"(-87.6451117 ,41.8256119)"
141,S OGLESBY,CHICAGO IL,2000,41.7465933,-87.5676824,"(-87.5676824 ,41.7465933)"
142,E 51ST S,CHICAGO IL,2000,41.802352,-87.6121271,"(-87.6121271 ,41.802352)"
143,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
144,N HALSTED,CHICAGO IL,2000,41.903062,-87.648467,"(-87.648467 ,41.903062)"
145,S COTTAGE GR,CHICAGO IL,2000,41.7663719,-87.605876,"(-87.605876 ,41.7663719)"
146,N PULASKI,CHICAGO IL,2000,41.9618336,-87.72816,"(-87.72816 ,41.9618336)"
148,N KOSTNER,CHICAGO IL,2000,41.9106691,-87.7373381,"(-87.7373381 ,41.9106691)"
149,S COMMERCIAL,CHICAGO IL,2000,41.7322439,-87.5514207,"(-87.5514207 ,41.7322439)"
151,N ROCKWELL,CHICAGO IL,2000,41.9296151,-87.6930384,"(-87.6930384 ,41.9296151)"
152,N SPRINGFIELD,CHICAGO IL,2000,41.8968871,-87.7239091,"(-87.7239091 ,41.8968871)"
153,S PULASKI,CHICAGO IL,2000,41.8323847,-87.725447,"(-87.725447 ,41.8323847)"
155,S STATE,CHICAGO IL,2000,41.678347,-87.62303,"(-87.62303 ,41.678347)"
157,N LEAVITT,CHICAGO IL,2000,41.9336205,-87.6827884,"(-87.6827884 ,41.9336205)"
158,S WOOD,CHICAGO IL,2000,41.8107939,-87.6702106,"(-87.6702106 ,41.8107939)"
161,E 111TH ST,CHICAGO IL,2000,41.6936152,-87.6013365,"(-87.6013365 ,41.6936152)"
162,S DOTY,CHICAGO IL,2000,41.6840801,-87.602215,"(-87.602215 ,41.6840801)"
164,S DRAKE AVE,CHICAGO IL,2000,41.850191,-87.7140482,"(-87.7140482 ,41.850191)"
165,E 147TH ST.,HARVEY IL,2000,41.6228383,-87.6291429,"(-87.6291429 ,41.6228383)"
166,S STATE,CHICAGO IL,2000,41.8683196,-87.6276846,"(-87.6276846 ,41.8683196)"
167,W RACE,CHICAGO IL,2000,41.890425,-87.7505127,"(-87.7505127 ,41.890425)"
168,W ARMITAGE AVE,CHICAGO IL,2000,41.9175786,-87.7090451,"(-87.7090451 ,41.9175786)"
169,S STATE,CHICAGO IL,2000,41.8149606,-87.6266017,"(-87.6266017 ,41.8149606)"
170,N HAMLIN,CHICAGO IL,2000,41.9741728,-87.723275,"(-87.723275 ,41.9741728)"
172,W DIVISON,CHICAGO IL,2000,41.9033872,-87.6841618,"(-87.6841618 ,41.9033872)"
173,S DAMEN,CHICAGO IL,2000,41.807001,-87.6748623,"(-87.6748623 ,41.807001)"
174,W MONTROSE,CHICAGO IL,2000,41.9611103,-87.7404727,"(-87.7404727 ,41.9611103)"
175,S AVENUE L,CHICAGO IL,2000,41.7180248,-87.5367072,"(-87.5367072 ,41.7180248)"
176,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
178,S 42ND &KEDZIE,CHICAGO IL,2000,41.8171969,-87.7043268,"(-87.7043268 ,41.8171969)"
179,W DIVERSEY AVE,CHICAGO IL,2000,41.932294,-87.704675,"(-87.704675 ,41.932294)"
180,S STATE ST,CHICAGO IL,2000,41.7928176,-87.6258766,"(-87.6258766 ,41.7928176)"
181,S RACINE,CHICAGO IL,2000,41.781551,-87.654907,"(-87.654907 ,41.781551)"
182,W MONROE,CHICAGO IL,2000,41.8801563,-87.6962583,"(-87.6962583 ,41.8801563)"
184,W FOSTER,CHICAGO IL,2000,41.9755333,-87.7522442,"(-87.7522442 ,41.9755333)"
185,W HARRISON ST,CHICAGO IL,2000,41.873988,-87.705456,"(-87.705456 ,41.873988)"
186,S COTTAGE GROVE,CHICAGO IL,2000,41.724274,-87.6048896,"(-87.6048896 ,41.724274)"
187,E 93RD ST. Apt: hse,CHICAGO IL,2000,41.7261843,-87.5930199,"(-87.5930199 ,41.7261843)"
188,N CICERO,CHICAGO IL,2000,41.9767977,-87.7483824,"(-87.7483824 ,41.9767977)"
189,E 98TH ST.,CHICAGO IL,2000,41.7170956,-87.5728443,"(-87.5728443 ,41.7170956)"
191,S STATE,CHICAGO IL,2000,41.8579115,-87.6275964,"(-87.6275964 ,41.8579115)"
192,S MORGAN,CHICAGO IL,2000,41.8567806,-87.6518102,"(-87.6518102 ,41.8567806)"
193,S WOLCOTT,CHICAGO IL,2000,41.7706225,-87.6714917,"(-87.6714917 ,41.7706225)"
194,W BELMONT,CHICAGO IL,2000,41.9394499,-87.6888597,"(-87.6888597 ,41.9394499)"
195,W QUINCY,CHICAGO IL,2000,41.8778883,-87.7490532,"(-87.7490532 ,41.8778883)"
197,S KOSTNER,CHICAGO IL,2000,41.8754754,-87.7355567,"(-87.7355567 ,41.8754754)"
198,E 27TH S,CHICAGO IL,2000,41.8445246,-87.6144305,"(-87.6144305 ,41.8445246)"
199,W MADISON ST,CHICAGO IL,2000,41.881278,-87.703138,"(-87.703138 ,41.881278)"
201,W BERTEAU,CHICAGO IL,2000,41.9571785,-87.7518711,"(-87.7518711 ,41.9571785)"
202,W CHG AVE,CHICAGO IL,2000,41.896897,-87.633179,"(-87.633179 ,41.896897)"
204,S HALSTED,CHICAGO IL,2000,41.8590574,-87.6469352,"(-87.6469352 ,41.8590574)"
206,S AVENUE M,CHICAGO IL,2000,41.7027286,-87.5377061,"(-87.5377061 ,41.7027286)"
207,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
208,S LA SALLE ST,CHICAGO IL,2000,41.7457601,-87.6283756,"(-87.6283756 ,41.7457601)"
209,N LARRABEE,CHICAGO IL,2000,41.9143921,-87.6438137,"(-87.6438137 ,41.9143921)"
210,S WENTWORTH,CHICAGO IL,2000,41.8001641,-87.6310985,"(-87.6310985 ,41.8001641)"
211,S CLYDE AVE,CHICAGO IL,2000,41.7573932,-87.5739947,"(-87.5739947 ,41.7573932)"
213,W ADAMS,CHICAGO IL,2000,41.8789834,-87.6607109,"(-87.6607109 ,41.8789834)"
214,W CHICAGO AV,CHICAGO IL,2000,41.896897,-87.633179,"(-87.633179 ,41.896897)"
215,N LARABEE,CHICAGO IL,2000,41.9047015,-87.6436298,"(-87.6436298 ,41.9047015)"
216,S BISHOP,CHICAGO IL,2000,41.7471049,-87.6599818,"(-87.6599818 ,41.7471049)"
217,S FEDERAL,CHICAGO IL,2000,41.8136903,-87.6292056,"(-87.6292056 ,41.8136903)"
218,S STATE ST,CHICAGO IL,2000,41.8683196,-87.6276846,"(-87.6276846 ,41.8683196)"
222,S CARPENTER,CHICAGO IL,2000,41.8553232,-87.6533877,"(-87.6533877 ,41.8553232)"
223,S HAMILTON AVE,CHICAGO IL,2000,41.8671166,-87.6810239,"(-87.6810239 ,41.8671166)"
224,,CHICAGO IL,2000,41.8781136,-87.6297982,"(-87.6297982 ,41.8781136)"
225,E 83RD,CHICAGO IL,2000,41.7441857,-87.5942865,"(-87.5942865 ,41.7441857)"
226,W CHICAGO,CHICAGO IL,2000,41.8951701,-87.7601586,"(-87.7601586 ,41.8951701)"
227,W MADISON,CHICAGO IL,2000,41.8810507,-87.7227634,"(-87.7227634 ,41.8810507)"
228,S FEDERAL,CHICAGO IL,2000,41.8723001,-87.6296195,"(-87.6296195 ,41.8723001)"
229,E 111TH ST.,CHICAGO IL,2000,41.6936152,-87.6013365,"(-87.6013365 ,41.6936152)"
230,S STATE,CHICAGO IL,2000,41.8497555,-87.6273465,"(-87.6273465 ,41.8497555)"
231,S COMMERICAL,CHICAGO IL,2000,41.7359832,-87.5516997,"(-87.5516997 ,41.7359832)"
232,S WENTWORTH,CHICAGO IL,2000,41.8001641,-87.6310985,"(-87.6310985 ,41.8001641)"
235,N DAMEN,CHICAGO IL,2000,41.9809109,-87.6799561,"(-87.6799561 ,41.9809109)"
236,W WASHINGTON,CHICAGO IL,2000,41.8827908,-87.7071121,"(-87.7071121 ,41.8827908)"
237,S WENTWORTH,CHICAGO IL 54603,2000,41.8331444,-87.632138,"(-87.632138 ,41.8331444)"
238,S STATE ST,CHICAGO IL 60605,2000,41.8683196,-87.6276846,"(-87.6276846 ,41.8683196)"
240,N CLARK,CHICAGO IL,2000,41.888835,-87.631368,"(-87.631368 ,41.888835)"
241,W CONGRESS,CHICAGO IL,2000,41.8747854,-87.7176186,"(-87.7176186 ,41.8747854)"
243,S RACINE,CHICAGO IL,2000,41.781551,-87.654907,"(-87.654907 ,41.781551)"
248,E 111,CHICAGO IL,2000,41.6936152,-87.6013365,"(-87.6013365 ,41.6936152)"
249,S 73RD ST.,CHICAGO IL,2000,41.7634021,-87.562389,"(-87.562389 ,41.7634021)"
250,W 12TH ST,CHICAGO IL,2000,41.8656564,-87.6921729,"(-87.6921729 ,41.8656564)"
251,W GRAND AVE,CHICAGO IL,2000,41.9185278,-87.7645253,"(-87.7645253 ,41.9185278)"
252,N LARRABEE,CHICAGO IL,2000,41.9012526,-87.6433773,"(-87.6433773 ,41.9012526)"
253,W 95TH,CHICAGO IL,2000,41.721392,-87.6529481,"(-87.6529481 ,41.721392)"
255,S ROOSEVELT,CHICAGO IL,2000,34.2064006,-103.6681742,"(-103.6681742 ,34.2064006)"
256,S VINCENNES,CHICAGO IL,2000,41.6912301,-87.6639653,"(-87.6639653 ,41.6912301)"
258,N KENMORE,CHICAGO IL,2000,41.9749082,-87.6568029,"(-87.6568029 ,41.9749082)"
259,S DAMEN AVE,CHICAGO IL,2000,41.8490422,-87.6757468,"(-87.6757468 ,41.8490422)"
260,S THROOP,CHICAGO IL,2000,41.7707935,-87.6569281,"(-87.6569281 ,41.7707935)"
263,S WENTWORTH,CHICAGO IL,2000,41.7927672,-87.6309322,"(-87.6309322 ,41.7927672)"
